latitude,longitude,occurrenceDate
10.4288,-84.0128,2009-12-12T23:00:00.000+0000
10.4288,-84.0128,2009-12-18T23:00:00.000+0000
10.42805,-84.01623,2008-01-14T23:00:00.000+0000
10.4288,-84.0128,2008-01-05T23:00:00.000+0000
10.45132,-84.06965,2008-01-09T23:00:00.000+0000
7.99761,-77.75205,2008-02-13T23:00:00.000+0000
7.99761,-77.75205,2008-02-14T23:00:00.000+0000
7.99761,-77.75205,2008-02-15T23:00:00.000+0000
7.99761,-77.75205,2008-02-16T23:00:00.000+0000
10.4288,-84.0128,2008-02-25T23:00:00.000+0000
10.75776,-84.22256,2008-02-26T23:00:00.000+0000
7.99761,-77.75205,2008-02-11T23:00:00.000+0000
10.4288,-84.0128,2008-03-08T23:00:00.000+0000
10.4288,-84.0128,2008-03-06T23:00:00.000+0000
10.4288,-84.0128,2008-03-06T23:00:00.000+0000
10.4288,-84.0128,2008-03-08T23:00:00.000+0000
10.4288,-84.0128,2008-03-06T23:00:00.000+0000
9.84665,-83.59624,2008-03-17T23:00:00.000+0000
10.4288,-84.0128,2008-03-10T23:00:00.000+0000
10.4288,-84.0128,2008-03-04T23:00:00.000+0000
10.4288,-84.0128,2008-03-04T23:00:00.000+0000
10.4288,-84.0128,2008-03-10T23:00:00.000+0000
10.45367,-84.00352,2008-03-20T23:00:00.000+0000
10.68515,-84.18112,2008-04-05T22:00:00.000+0000
10.44051,-84.06877,2008-04-30T22:00:00.000+0000
10.4288,-84.0128,2008-06-22T22:00:00.000+0000
10.53861,-83.5025,2008-06-19T22:00:00.000+0000
10.4288,-84.0128,2008-07-14T22:00:00.000+0000
10.53861,-83.5025,2008-07-04T22:00:00.000+0000
10.28173,-84.04489,2008-08-14T22:00:00.000+0000
10.9828,-84.3362,2008-08-09T22:00:00.000+0000
10.4288,-84.0128,2008-10-28T23:00:00.000+0000
10.28173,-84.04489,2008-10-29T23:00:00.000+0000
10.4308,-84.0063,2008-10-25T22:00:00.000+0000
10.28173,-84.04489,2008-10-30T23:00:00.000+0000
10.28173,-84.04489,2008-10-31T23:00:00.000+0000
9.99195,-84.11996,2008-11-04T23:00:00.000+0000
10.4502,-84.0677,2008-11-25T23:00:00.000+0000
10.973,-84.33835,2008-11-04T23:00:00.000+0000
10.973,-84.33835,2008-11-05T23:00:00.000+0000
10.973,-84.33835,2008-11-07T23:00:00.000+0000
10.973,-84.33835,2008-11-06T23:00:00.000+0000
10.4502,-84.0677,2008-12-19T23:00:00.000+0000
10.59008,-84.12231,2008-12-24T23:00:00.000+0000
10.4308,-84.0063,2008-12-19T23:00:00.000+0000
10.4288,-84.0128,2008-12-29T23:00:00.000+0000
9.69451,-84.36058,2007-01-02T23:00:00.000+0000
10.973,-84.33835,2007-01-30T23:00:00.000+0000
10.973,-84.33835,2007-01-29T23:00:00.000+0000
10.4288,-84.0128,2007-01-07T23:00:00.000+0000
10.4288,-84.0128,2007-01-24T23:00:00.000+0000
10.4288,-84.0128,2007-02-03T23:00:00.000+0000
10.4288,-84.0128,2007-02-23T23:00:00.000+0000
10.68515,-84.18112,2007-02-18T23:00:00.000+0000
10.4288,-84.0128,2007-02-27T23:00:00.000+0000
10.4288,-84.0128,2007-02-04T23:00:00.000+0000
10.4288,-84.0128,2007-02-13T23:00:00.000+0000
10.68515,-84.18112,2007-02-22T23:00:00.000+0000
10.68515,-84.18112,2007-02-17T23:00:00.000+0000
10.4288,-84.0128,2007-02-05T23:00:00.000+0000
10.68515,-84.18112,2007-02-16T23:00:00.000+0000
10.4288,-84.0128,2007-02-06T23:00:00.000+0000
10.4288,-84.0128,2007-02-12T23:00:00.000+0000
10.4288,-84.0128,2007-02-11T23:00:00.000+0000
10.4288,-84.0128,2007-02-25T23:00:00.000+0000
10.4288,-84.0128,2007-02-17T23:00:00.000+0000
10.68515,-84.18112,2007-02-21T23:00:00.000+0000
10.4288,-84.0128,2007-02-24T23:00:00.000+0000
10.4288,-84.0128,2007-02-07T23:00:00.000+0000
10.4288,-84.0128,2007-02-14T23:00:00.000+0000
10.68515,-84.18112,2007-02-12T23:00:00.000+0000
10.4288,-84.0128,2007-02-08T23:00:00.000+0000
10.4288,-84.0128,2007-02-10T23:00:00.000+0000
10.4288,-84.0128,2007-02-26T23:00:00.000+0000
10.4288,-84.0128,2007-02-22T23:00:00.000+0000
10.68515,-84.18112,2007-03-11T23:00:00.000+0000
10.68515,-84.18112,2007-03-06T23:00:00.000+0000
10.4288,-84.0128,2007-03-05T23:00:00.000+0000
10.4288,-84.0128,2007-03-24T23:00:00.000+0000
10.30258,-84.03424,2007-03-12T23:00:00.000+0000
10.68515,-84.18112,2007-03-02T23:00:00.000+0000
10.68515,-84.18112,2007-03-16T23:00:00.000+0000
10.68515,-84.18112,2007-03-04T23:00:00.000+0000
10.68515,-84.18112,2007-03-15T23:00:00.000+0000
10.68515,-84.18112,2007-03-05T23:00:00.000+0000
10.4288,-84.0128,2007-03-03T23:00:00.000+0000
10.68515,-84.18112,2007-03-01T23:00:00.000+0000
10.1746,-83.93044,2007-03-24T23:00:00.000+0000
10.68515,-84.18112,2007-03-03T23:00:00.000+0000
10.4288,-84.0128,2007-05-05T22:00:00.000+0000
10.4502,-84.0677,2007-06-24T22:00:00.000+0000
10.4288,-84.0128,2007-06-24T22:00:00.000+0000
10.4288,-84.0128,2007-06-25T22:00:00.000+0000
10.4288,-84.0128,2007-06-26T22:00:00.000+0000
10.4502,-84.0677,2007-06-24T22:00:00.000+0000
10.4288,-84.0128,2007-06-26T22:00:00.000+0000
10.68515,-84.18112,2007-07-05T22:00:00.000+0000
10.6767,-84.2238,2007-07-05T22:00:00.000+0000
10.6767,-84.2238,2007-07-03T22:00:00.000+0000
10.4516,-84.1211,2007-07-30T22:00:00.000+0000
10.6767,-84.2238,2007-07-03T22:00:00.000+0000
10.4502,-84.0677,2007-08-13T22:00:00.000+0000
10.4288,-84.0128,2007-10-25T22:00:00.000+0000
10.4288,-84.0128,2007-10-26T22:00:00.000+0000
10.4392,-83.97949,2007-10-20T22:00:00.000+0000
10.4288,-84.0128,2007-10-19T22:00:00.000+0000
10.21556,-84.16194,2007-10-20T22:00:00.000+0000
10.43126,-84.00362,2007-11-07T23:00:00.000+0000
10.973,-84.33835,2007-11-06T23:00:00.000+0000
10.973,-84.33835,2007-11-07T23:00:00.000+0000
10.973,-84.33835,2007-11-05T23:00:00.000+0000
10.4288,-84.0128,2007-11-18T23:00:00.000+0000
10.44325,-84.00593,2007-11-16T23:00:00.000+0000
10.4288,-84.0128,2007-12-25T23:00:00.000+0000
10.4288,-84.0128,2007-12-26T23:00:00.000+0000
10.44077,-84.00893,2007-12-17T23:00:00.000+0000
10.44077,-84.00893,2007-12-17T23:00:00.000+0000
7.77087,-77.43713,2006-01-10T23:00:00.000+0000
7.77087,-77.43713,2006-01-11T23:00:00.000+0000
7.77087,-77.43713,2006-01-08T23:00:00.000+0000
7.77087,-77.43713,2006-01-06T23:00:00.000+0000
10.68515,-84.18112,2006-03-19T23:00:00.000+0000
10.68515,-84.18112,2006-03-17T23:00:00.000+0000
10.41562,-84.12078,2006-04-05T22:00:00.000+0000
10.44051,-84.06877,2006-04-05T22:00:00.000+0000
10.4288,-84.0128,2006-04-12T22:00:00.000+0000
10.68515,-84.18112,2006-05-20T22:00:00.000+0000
10.74167,-84.18333,2006-10-21T22:00:00.000+0000
10.46446,-84.09334,2006-10-29T23:00:00.000+0000
10.4288,-84.0128,2006-10-30T23:00:00.000+0000
10.44932,-84.06532,2006-12-19T23:00:00.000+0000
10.4288,-84.0128,2006-12-28T23:00:00.000+0000
,,2006-12-20T23:00:00.000+0000
10.01889,-83.56613,2005-01-11T23:00:00.000+0000
10.2183,-83.9043,2005-01-11T23:00:00.000+0000
10.21433,-83.78835,2005-01-01T23:00:00.000+0000
10.973,-84.33835,2005-02-08T23:00:00.000+0000
10.973,-84.33835,2005-02-09T23:00:00.000+0000
10.973,-84.33835,2005-02-10T23:00:00.000+0000
10.4288,-84.0128,2005-02-11T23:00:00.000+0000
11.03772,-84.29748,2005-03-08T23:00:00.000+0000
11.03772,-84.29748,2005-03-06T23:00:00.000+0000
10.973,-84.33835,2005-03-12T23:00:00.000+0000
11.03772,-84.29748,2005-03-09T23:00:00.000+0000
10.42442,-84.02112,2005-03-21T23:00:00.000+0000
10.973,-84.33835,2005-03-13T23:00:00.000+0000
11.03772,-84.29748,2005-03-07T23:00:00.000+0000
10.45215,-84.06122,2005-04-29T22:00:00.000+0000
10.47676,-84.60338,2005-05-21T22:00:00.000+0000
10.53861,-83.5025,2005-07-07T22:00:00.000+0000
10.4502,-84.0677,2005-07-15T22:00:00.000+0000
15.72662,-84.80759,2005-07-26T22:00:00.000+0000
10.4288,-84.0128,2005-07-06T22:00:00.000+0000
10.55,-83.5,2005-10-09T22:00:00.000+0000
10.68515,-84.18112,2005-10-19T22:00:00.000+0000
10.97431,-84.33826,2005-12-25T23:00:00.000+0000
7.861,-77.66785,2004-01-13T23:00:00.000+0000
10.4288,-84.0128,2004-01-12T23:00:00.000+0000
7.83549,-77.61566,2004-01-30T23:00:00.000+0000
7.861,-77.66785,2004-01-15T23:00:00.000+0000
7.89875,-77.68982,2004-01-14T23:00:00.000+0000
7.83549,-77.61566,2004-01-10T23:00:00.000+0000
7.84196,-77.61017,2004-01-16T23:00:00.000+0000
10.4288,-84.0128,2004-01-15T23:00:00.000+0000
7.83549,-77.61566,2004-01-11T23:00:00.000+0000
7.83549,-77.61566,2004-01-12T23:00:00.000+0000
7.83549,-77.61566,2004-01-17T23:00:00.000+0000
10.4288,-84.0128,2004-02-17T23:00:00.000+0000
10.44494,-84.01005,2004-03-03T23:00:00.000+0000
6.0833,-77.41609,2004-04-24T22:00:00.000+0000
10.973,-84.33835,2004-04-28T22:00:00.000+0000
6.0833,-77.4166,2004-04-24T22:00:00.000+0000
11.03772,-84.29748,2004-04-23T22:00:00.000+0000
10.28173,-84.04489,2004-04-29T22:00:00.000+0000
7.6166,-76.9667,2004-04-24T22:00:00.000+0000
10.973,-84.33835,2004-04-27T22:00:00.000+0000
6.031,-77.27054,2004-04-24T22:00:00.000+0000
11.14098,-84.3646,2004-05-02T22:00:00.000+0000
11.27738,-84.29697,2004-05-01T22:00:00.000+0000
10.53861,-83.5025,2004-06-23T22:00:00.000+0000
7.89875,-77.68982,2004-06-01T22:00:00.000+0000
10.53861,-83.5025,2004-06-23T22:00:00.000+0000
10.28178,-84.04493,2004-06-17T22:00:00.000+0000
10.30276,-84.02447,2004-07-05T22:00:00.000+0000
10.53861,-83.5025,2004-07-05T22:00:00.000+0000
10.45215,-84.06122,2004-10-22T22:00:00.000+0000
10.21433,-83.78835,2004-10-28T22:00:00.000+0000
10.53861,-83.5025,2004-12-19T23:00:00.000+0000
10.59245,-83.52871,2004-12-27T23:00:00.000+0000
7.861,-77.66785,2003-01-03T23:00:00.000+0000
7.84196,-77.61017,2003-01-04T23:00:00.000+0000
10.973,-84.33835,2003-02-26T23:00:00.000+0000
10.53861,-83.5025,2003-03-07T23:00:00.000+0000
10.53861,-83.5025,2003-03-30T22:00:00.000+0000
10.53861,-83.5025,2003-03-06T23:00:00.000+0000
10.45215,-84.06122,2003-04-09T22:00:00.000+0000
10.98158,-85.42593,2003-08-28T22:00:00.000+0000
10.4288,-84.0128,2003-08-03T22:00:00.000+0000
10.45145,-84.07611,2003-08-06T22:00:00.000+0000
10.30567,-84.78905,2003-09-19T22:00:00.000+0000
10.53861,-83.5025,2003-10-27T23:00:00.000+0000
10.59546,-84.0,2002-02-25T23:00:00.000+0000
7.83549,-77.61566,2002-03-21T23:00:00.000+0000
10.12926,-83.99305,2002-07-12T22:00:00.000+0000
7.83549,-77.61566,2002-12-29T23:00:00.000+0000
10.973,-84.33835,2002-12-06T23:00:00.000+0000
7.83549,-77.61566,2002-12-28T23:00:00.000+0000
10.4288,-84.0128,2002-12-05T23:00:00.000+0000
10.973,-84.33835,2002-12-07T23:00:00.000+0000
10.973,-84.33835,2002-12-05T23:00:00.000+0000
10.4288,-84.0128,2001-01-12T23:00:00.000+0000
10.4288,-84.0128,2001-03-23T23:00:00.000+0000
10.53861,-83.5025,2001-06-25T22:00:00.000+0000
10.45215,-84.06122,2001-10-12T22:00:00.000+0000
10.4288,-84.0128,2001-11-05T23:00:00.000+0000
10.40948,-84.01588,2001-11-04T23:00:00.000+0000
10.4288,-84.0128,2001-11-04T23:00:00.000+0000
10.40948,-84.01588,2001-11-05T23:00:00.000+0000
7.83345,-77.64313,2001-12-22T23:00:00.000+0000
7.83345,-77.64313,2001-12-25T23:00:00.000+0000
7.83345,-77.64313,2001-12-26T23:00:00.000+0000
7.83345,-77.64313,2001-12-25T23:00:00.000+0000
7.83345,-77.64313,2001-12-24T23:00:00.000+0000
7.83345,-77.64313,2001-12-23T23:00:00.000+0000
7.83345,-77.64313,2001-12-24T23:00:00.000+0000
7.83345,-77.64313,2001-12-23T23:00:00.000+0000
7.83345,-77.64313,2001-12-22T23:00:00.000+0000
7.83345,-77.64313,2001-12-28T23:00:00.000+0000
7.83345,-77.64313,2001-12-29T23:00:00.000+0000
7.83345,-77.64313,2001-12-26T23:00:00.000+0000
7.83345,-77.64313,2001-12-29T23:00:00.000+0000
7.83345,-77.64313,2001-12-28T23:00:00.000+0000
9.0,-79.0,2000-01-20T23:00:00.000+0000
9.0,-79.0,2000-01-18T23:00:00.000+0000
10.4288,-84.0128,2000-01-02T23:00:00.000+0000
10.68515,-84.18112,2000-03-21T23:00:00.000+0000
9.57096,-85.1104,2000-09-11T22:00:00.000+0000
10.4288,-84.0128,2000-10-05T22:00:00.000+0000
10.4288,-84.0128,2000-12-07T23:00:00.000+0000
10.4288,-84.0128,2000-12-08T23:00:00.000+0000
10.4288,-84.0128,2000-12-06T23:00:00.000+0000
10.4288,-84.0128,2000-12-10T23:00:00.000+0000
10.4288,-84.0128,2000-12-04T23:00:00.000+0000
10.4288,-84.0128,2000-12-05T23:00:00.000+0000
10.4288,-84.0128,2000-12-09T23:00:00.000+0000
10.4288,-84.0128,2000-12-03T23:00:00.000+0000
7.83549,-77.61566,1999-02-20T23:00:00.000+0000
7.861,-77.66785,1999-02-18T23:00:00.000+0000
7.83549,-77.61566,1999-02-14T23:00:00.000+0000
7.84196,-77.61017,1999-02-15T23:00:00.000+0000
7.861,-77.66785,1999-02-16T23:00:00.000+0000
7.83549,-77.61566,1999-02-14T23:00:00.000+0000
7.84196,-77.61017,1999-02-15T23:00:00.000+0000
7.861,-77.66785,1999-02-16T23:00:00.000+0000
7.83549,-77.61566,1999-02-20T23:00:00.000+0000
7.861,-77.66785,1999-02-18T23:00:00.000+0000
10.45215,-84.06122,1999-05-05T22:00:00.000+0000
10.53861,-83.5025,1999-08-19T22:00:00.000+0000
10.4288,-84.0128,1999-11-23T23:00:00.000+0000
10.4288,-84.0128,1999-11-23T23:00:00.000+0000
10.43104,-84.00357,1999-12-14T23:00:00.000+0000
10.4288,-84.0128,1999-12-18T23:00:00.000+0000
10.4288,-84.0128,1999-12-13T23:00:00.000+0000
7.94058,-77.70089,1998-03-01T23:00:00.000+0000
7.95086,-77.71102,1998-03-02T23:00:00.000+0000
7.94058,-77.70089,1998-02-28T23:00:00.000+0000
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0.14319,-79.13468,1998-08-06T22:00:00.000+0000
,,1998-11-13T23:00:00.000+0000
7.89875,-77.66373,1997-03-02T23:00:00.000+0000
7.89875,-77.66373,1997-03-09T23:00:00.000+0000
7.89875,-77.66373,1997-03-08T23:00:00.000+0000
7.89875,-77.66373,1997-03-03T23:00:00.000+0000
10.43112,-84.00353,1997-07-21T22:00:00.000+0000
10.45277,-84.02017,1996-12-28T23:00:00.000+0000
,,1995-04-16T22:00:00.000+0000
10.44051,-84.06877,1995-11-17T23:00:00.000+0000
10.4288,-84.0128,1995-12-06T23:00:00.000+0000
9.9715,-83.69328,1994-02-27T23:00:00.000+0000
,,
10.4502,-84.0677,1994-03-31T22:00:00.000+0000
10.28178,-84.04493,1994-05-14T22:00:00.000+0000
10.54064,-83.50227,1994-10-14T23:00:00.000+0000
,,1994-12-16T23:00:00.000+0000
7.74555,-77.46582,1993-01-02T23:00:00.000+0000
10.6558,-83.59892,1993-01-09T23:00:00.000+0000
,,
,,
10.4288,-84.0128,1992-02-08T23:00:00.000+0000
,,
,,
10.4502,-84.0677,1992-09-21T22:00:00.000+0000
-2.167,-80.033,1991-01-16T23:00:00.000+0000
-1.567,-80.717,1991-01-17T23:00:00.000+0000
-1.6,-80.7,1991-01-17T23:00:00.000+0000
-2.167,-80.033,1991-01-16T23:00:00.000+0000
-1.333,-79.583,1991-07-05T22:00:00.000+0000
,,1989-12-31T23:00:00.000+0000
,,
,,
6.23828,-77.38266,1989-08-19T22:00:00.000+0000
10.16415,-83.95503,1989-11-07T23:00:00.000+0000
10.4288,-84.0128,1987-01-26T23:00:00.000+0000
10.56884,-83.51633,1987-11-12T23:00:00.000+0000
,,1982-02-12T23:00:00.000+0000
,,1981-01-04T23:00:00.000+0000
,,1980-10-29T23:00:00.000+0000
0.83333,-78.65,1980-12-29T23:00:00.000+0000
,,1977-06-23T23:00:00.000+0000
,,1977-06-23T23:00:00.000+0000
,,1977-06-23T23:00:00.000+0000
,,1977-06-23T23:00:00.000+0000
,,1977-11-28T23:00:00.000+0000
,,1974-07-17T23:00:00.000+0000
,,1974-07-17T23:00:00.000+0000
,,
,,1963-06-20T23:00:00.000+0000
,,1961-01-30T23:00:00.000+0000
,,1961-01-30T23:00:00.000+0000
,,1961-01-30T23:00:00.000+0000
,,1961-01-30T23:00:00.000+0000
,,1958-03-28T23:00:00.000+0000
,,1956-03-17T23:00:00.000+0000
,,1950-03-05T23:00:00.000+0000
,,1950-03-11T23:00:00.000+0000
,,1950-03-11T23:00:00.000+0000
,,1950-03-05T23:00:00.000+0000
,,1950-03-05T23:00:00.000+0000
,,1950-03-05T23:00:00.000+0000
,,1950-04-26T23:00:00.000+0000
,,1950-04-20T23:00:00.000+0000
7.32,-76.42,1950-04-20T23:00:00.000+0000
,,1950-04-20T23:00:00.000+0000
7.32,-76.42,1950-04-26T23:00:00.000+0000
7.32,-76.42,1950-04-20T23:00:00.000+0000
,,1945-09-06T23:00:00.000+0000
10.2667,-84.4333,1933-09-21T23:00:00.000+0000
,,1933-11-04T23:00:00.000+0000
,,1929-07-01T23:00:00.000+0000
,,1929-07-01T23:00:00.000+0000
,,1928-04-17T23:00:00.000+0000
,,1928-04-17T23:00:00.000+0000
,,1927-03-30T23:00:00.000+0000
,,1927-03-30T23:00:00.000+0000
,,1927-06-24T23:00:00.000+0000
,,1927-06-24T23:00:00.000+0000
,,1927-07-02T23:00:00.000+0000
,,1927-07-03T23:00:00.000+0000
,,1926-09-19T23:00:00.000+0000
,,1926-09-19T23:00:00.000+0000
,,1924-12-27T23:00:00.000+0000
,,1915-08-19T23:00:00.000+0000
,,1915-08-19T23:00:00.000+0000
,,1908-03-12T23:00:00.000+0000
,,1908-03-12T23:00:00.000+0000
,,1908-03-19T23:00:00.000+0000
,,1908-03-12T23:00:00.000+0000
,,1908-03-12T23:00:00.000+0000
,,1908-03-19T23:00:00.000+0000
,,1905-04-03T23:00:00.000+0000
,,1905-04-03T23:00:00.000+0000
,,1904-02-07T23:00:00.000+0000
,,1904-02-07T23:00:00.000+0000
,,1903-02-27T23:00:00.000+0000
,,1901-05-13T23:00:00.000+0000
,,1901-11-21T23:00:00.000+0000
,,1901-11-21T23:00:00.000+0000
,,1898-11-29T23:00:00.000+0000
,,1898-11-29T23:00:00.000+0000
,,1699-12-31T23:00:00.000+0000
,,1699-12-31T23:00:00.000+0000
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
7.0,-77.5,
,,
,,
,,
,,
7.02,-77.5,
,,
,,
,,
21.274,-157.818,
,,
,,
,,
,,
,,
,,
,,
,,
,,
